"","Artist","Track","Artist_no_featuring","artist_no_featuring_lower.x","artist_no_featuring_lower.y","track_lower_no_brackets.x","track_lower_no_brackets.y","track_lower_no_brackets_schar_ws.x","track_lower_no_brackets_schar_ws.y","artist mbid.x","artist mbid.y"
"41253","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a…","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41254","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a...","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41255","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a...","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41256","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a…","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41257","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a…","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41258","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41259","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41260","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41261","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41262","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41263","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41264","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a… ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41265","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a… ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41266","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41267","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41268","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41269","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41270","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41271","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41272","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","JAY-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41273","Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A...","Jay-Z","jay-z","jay-z","can i get a...","can i get a... ","canigeta","canigeta","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41307","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","JAY-Z","jay-z","jay-z","do it again ","do it again","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41308","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","Jay-Z","jay-z","jay-z","do it again ","do it again","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41309","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","JAY-Z","jay-z","jay-z","do it again ","do it again ","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41310","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","Jay-Z","jay-z","jay-z","do it again ","do it again ","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41311","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","JAY-Z","jay-z","jay-z","do it again ","do it again ","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41312","Jay-Z Featuring Beanie Sigel & Amil","Do It Again (Put Ya Hands Up)","Jay-Z","jay-z","jay-z","do it again ","do it again ","doitagain","doitagain","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41354","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41355","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41356","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde ","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41357","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde ","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41358","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde ","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41359","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","'03 bonnie & clyde ","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41360","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","’03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41361","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","’03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41362","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","’05 bonnie n clyde","03bonnieclyde","05bonnienclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41363","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","’05 bonnie n clyde","03bonnieclyde","05bonnienclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41364","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41365","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","03 bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41366","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","03' bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41367","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","03' bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41368","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","03’ bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41369","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","03’ bonnie & clyde","03bonnieclyde","03bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41370","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","bonnie & clyde","03bonnieclyde","bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41371","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","bonnie & clyde","03bonnieclyde","bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41372","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","JAY-Z","jay-z","jay-z","'03 bonnie & clyde","bonnie & clyde ","03bonnieclyde","bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41373","Jay-Z Featuring Beyonce Knowles","'03 Bonnie & Clyde","Jay-Z","jay-z","jay-z","'03 bonnie & clyde","bonnie & clyde ","03bonnieclyde","bonnieclyde","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41379","Jay-Z Featuring Big Jaz","Jigga What...","JAY-Z","jay-z","jay-z","jigga what...","jigga what","jiggawhat","jiggawhat","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41380","Jay-Z Featuring Big Jaz","Jigga What...","Jay-Z","jay-z","jay-z","jigga what...","jigga what","jiggawhat","jiggawhat","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41383","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","JAY-Z","jay-z","jay-z","hey papi","hey papi","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41384","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","Jay-Z","jay-z","jay-z","hey papi","hey papi","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41385","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","JAY-Z","jay-z","jay-z","hey papi","hey papi ","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41386","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","Jay-Z","jay-z","jay-z","hey papi","hey papi ","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41387","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","JAY-Z","jay-z","jay-z","hey papi","hey papi ","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41388","Jay-Z Featuring Memphis Bleek & Amil","Hey Papi","Jay-Z","jay-z","jay-z","hey papi","hey papi ","heypapi","heypapi","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41389","Jay-Z Featuring R. Kelly","Guilty Until Proven Innocent","JAY-Z","jay-z","jay-z","guilty until proven innocent","guilty until proven innocent","guiltyuntilproveninnocent","guiltyuntilproveninnocent","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41390","Jay-Z Featuring R. Kelly","Guilty Until Proven Innocent","Jay-Z","jay-z","jay-z","guilty until proven innocent","guilty until proven innocent","guiltyuntilproveninnocent","guiltyuntilproveninnocent","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41395","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41396","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41397","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41398","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41399","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41400","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41401","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41402","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41403","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin'","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41404","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin'","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41405","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin'","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41406","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin'","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41407","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41408","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41409","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41410","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41411","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41412","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41413","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41414","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41415","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41416","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41417","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41418","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41419","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41420","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin' ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41421","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin’","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41422","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin’","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41423","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin’ ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41424","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin’ ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41425","Jay-Z Featuring UGK","Big Pimpin'","JAY-Z","jay-z","jay-z","big pimpin'","big pimpin’ ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41426","Jay-Z Featuring UGK","Big Pimpin'","Jay-Z","jay-z","jay-z","big pimpin'","big pimpin’ ","bigpimpin","bigpimpin","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41439","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","JAY-Z","jay-z","jay-z","change the game","change the game","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41440","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","Jay-Z","jay-z","jay-z","change the game","change the game","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41441","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","JAY-Z","jay-z","jay-z","change the game","change the game","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41442","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","Jay-Z","jay-z","jay-z","change the game","change the game","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41443","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","JAY-Z","jay-z","jay-z","change the game","change the game ","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41444","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","Jay-Z","jay-z","jay-z","change the game","change the game ","changethegame","changethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41445","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","JAY-Z","jay-z","jay-z","change the game","charge the game ","changethegame","chargethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41446","Jay-Z, Beanie Sigel And Memphis Bleek","Change The Game","Jay-Z","jay-z","jay-z","change the game","charge the game ","changethegame","chargethegame","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41453","Jay-Z/Linkin Park","Numb/Encore","JAY-Z","jay-z","jay-z","numb/encore","numb / encore","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41454","Jay-Z/Linkin Park","Numb/Encore","Jay-Z","jay-z","jay-z","numb/encore","numb / encore","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41455","Jay-Z/Linkin Park","Numb/Encore","JAY-Z","jay-z","jay-z","numb/encore","numb / encore ","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41456","Jay-Z/Linkin Park","Numb/Encore","Jay-Z","jay-z","jay-z","numb/encore","numb / encore ","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41457","Jay-Z/Linkin Park","Numb/Encore","JAY-Z","jay-z","jay-z","numb/encore","numb / encore ","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
"41458","Jay-Z/Linkin Park","Numb/Encore","Jay-Z","jay-z","jay-z","numb/encore","numb / encore ","numbencore","numbencore","f82bcf78-5b69-4622-a5ef-73800768d9ac","f82bcf78-5b69-4622-a5ef-73800768d9ac"
